"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"28697"	"RNPS1"	-1.15584691304348	4.68390248809524	-3.76921710270398	0.000303319759475892	0.00244908947441827	-0.00862730188913741
"2246"	"GPA33"	-1.15446782608695	4.59059783333333	-8.07886073688443	4.19840573304964e-12	3.39919255281105e-09	17.2070957925935
"22065"	"BMP5"	-1.15072547826087	2.6294785	-7.66923225122051	2.76381985041011e-11	1.67827202458132e-08	15.401956917677
"22342"	"DYNLT1"	-1.15063117391304	3.41550532142857	-4.12333678400269	8.72801716961207e-05	0.00107339880355562	1.15210340684135
"9839"	"SNORA10"	-1.15025408695652	7.81747327380952	-3.0718361454948	0.00286647987889438	0.0118476019611648	-2.07052603289033
"20999"	"RACK1"	-1.14845817391304	4.51847811904762	-4.3831175769858	3.36172856212678e-05	0.000560178166928895	2.04673766341442
"12390"	"PDCD5"	-1.13619326086957	4.00927761904762	-3.42195384097174	0.000962422832807053	0.00541539349571953	-1.07476544854608
"749"	"NBPF12"	-1.13600395652174	3.55997203571429	-4.47479013308209	2.38253910795623e-05	0.000440913443680001	2.37054976973521
"24634"	"MIR4660"	1.1358277826087	5.379729	4.032080551432	0.000121071532237103	0.00132167488768346	0.846273241434165
"16382"	"NRIP1"	-1.13386569565217	3.6986706547619	-6.08553187934097	3.32422701576213e-08	3.93866848896012e-06	8.61404865872259
"28419"	"RPL10"	-1.13237652173913	5.75219885714286	-3.87972464246427	0.000207094093122302	0.00190106678440061	0.345951992860774
"24927"	"CA2"	-1.13150013043478	3.80316041666667	-8.4241435031038	8.51046908740544e-13	8.26848808302022e-10	18.7354258361071
"10682"	"LUC7L3"	-1.13082713043478	3.2860505952381	-4.77517718294533	7.51257795649683e-06	0.00020696513203971	3.45923401655512
"28696"	"RNPS1"	-1.12965026086957	4.7677435	-3.55657784146065	0.000620205403167494	0.00399582822416511	-0.670364381527286
"9634"	"CES2"	-1.12669965217391	3.49795745238095	-7.50393028198991	5.88991950906827e-11	3.30141315251563e-08	14.677142631769
"26503"	"TXN"	-1.12641108695652	3.5581309047619	-3.76851302360587	0.000304051661854831	0.00245237854365282	-0.0108634714469646
"541"	"NEXN"	-1.12393826086957	3.42994510714286	-6.05778324981801	3.74835291269216e-08	4.29593089988336e-06	8.49937659992294
"503"	"RAVER2"	-1.12278339130435	3.40598930952381	-5.28998871092107	9.55492060832191e-07	4.93789487536806e-05	5.41382605229567
"25989"	"OR1L4"	1.1222537826087	4.2742405	4.40680726534076	3.07669258608867e-05	0.000527849867569181	2.13002264599287
"11687"	"VAPA"	-1.12147247826087	3.70550038095238	-6.24748791685416	1.64334901065146e-08	2.43140576718062e-06	9.28709910887809
"28097"	"RPS27A"	-1.11977260869565	7.88895870238095	-3.89797240246359	0.000194323770793186	0.00181828409223403	0.405183611121617
"18308"	"GSK3B"	-1.11763730434783	3.13893364285714	-3.60497424275738	0.000528218459238774	0.00357210569451469	-0.522189186632196
"16743"	"H1-0"	-1.11406443478261	4.38552180952381	-4.31956589019465	4.25820528830052e-05	0.000653231102832081	1.82468807784478
"22149"	"PNISR"	-1.11393430434783	3.44099963095238	-4.40110306226624	3.14311011260718e-05	0.000536126509033418	2.10994332863214
"543"	"GIPC2"	-1.11353008695652	4.04712192857143	-5.55235914932167	3.22259401068415e-07	2.18948595872753e-05	6.44767806712417
"989"	"PRRC2C"	-1.11316869565217	3.69256394047619	-3.58090347928615	0.0005722213973443	0.00378112379696085	-0.596068946974253
"14958"	"TMEM131"	-1.11298769565217	3.95757797619048	-6.63238922945512	3.01094592624494e-09	6.96508261208422e-07	10.909991331475
"10342"	"CD68"	-1.11115243478261	4.10632086904762	-3.83964485482934	0.000238017524441835	0.00208270693032307	0.216527594652088
"7832"	"MIR1185-1"	1.1110667826087	5.74766183333333	4.49201323941415	2.2323532301669e-05	0.00042537515416729	2.43184032656141
"28757"	"FRG1-DT"	-1.10993630434783	3.59577552380952	-3.28925141381758	0.00146852321582135	0.00730926334896601	-1.46189911007122
"9895"	"GLYR1"	-1.10801282608696	3.312569	-4.85396186486095	5.51563425778474e-06	0.000168163380451519	3.75141862878353
"13849"	"SPTBN1"	-1.10678413043478	4.10132236904762	-5.45783260288961	4.77943523599316e-07	2.95766876483e-05	6.07252831603898
"25897"	"GALNT12"	-1.10668026086957	2.9379309047619	-6.42726959897381	7.46633041626694e-09	1.36013207901833e-06	10.0412891568441
"8962"	"PPIP5K1"	-1.10514882608696	3.55970154761905	-4.2000754867793	6.60687319613631e-05	0.000878385394565567	1.41273902693039
"28436"	"RPS9"	-1.1039722173913	5.72234170238095	-3.59917160210875	0.000538522600624459	0.00362334216075741	-0.540031967794853
"6672"	"LINC02441"	-1.10211039130435	3.39975117857143	-6.77728780093401	1.57780929534088e-09	4.55330767636639e-07	11.5284183762214
"1156"	"CD46"	-1.10063247826087	4.44630667857143	-3.19660880117348	0.00195985595843396	0.0090214658276176	-1.72520245346226
"27671"	"MIR513B"	1.09910408695652	3.45878425	4.18684649386884	6.93316392430605e-05	0.000909864605590943	1.36758608554082
"20012"	"CAST"	-1.09901434782609	4.42778052380952	-5.72304137827081	1.57086460140346e-07	1.2789382831594e-05	7.13224659048699
"12290"	"FAM32A"	-1.09773913043478	4.1012801547619	-4.78652800245051	7.1865871378841e-06	0.000203104887447435	3.50116597196953
"4503"	"ST14"	-1.09598130434783	3.77013371428571	-4.98831527966547	3.23805265647752e-06	0.000119683721036565	4.25568654452725
"8512"	"SPINT1"	-1.09554847826087	4.67878052380952	-5.87014398656718	8.39978349249361e-08	7.87229869632512e-06	7.72922003260165
"14611"	"MIR4429"	1.09492604347826	2.84278544047619	4.70796224549198	9.75894484366015e-06	0.000248309767450895	3.21208267632721
"19220"	"ATP5ME"	-1.09415417391304	5.03584352380952	-5.87309600350316	8.29441752976335e-08	7.84926583571469e-06	7.74126290690716
"22104"	"HMGN3"	-1.09028191304348	3.96372010714286	-4.97693019675013	3.38846569908142e-06	0.00012328780736381	4.21266879857896
"6498"	"MIR4303"	1.08882634782609	2.49598323809524	5.12876185085432	1.84199819312063e-06	8.04101439061494e-05	4.79056757985802
"11875"	"LOC727896"	-1.08656730434783	3.86336432142857	-3.18559684105059	0.00202753799806505	0.00924830203906135	-1.75611216078568
"17222"	"KAT2B"	-1.08592634782609	3.9448080952381	-6.59834275767958	3.50275201015828e-09	7.45216882044404e-07	10.7652341582529
"13905"	"MXD1"	-1.08233565217391	3.4381583452381	-5.42536693151095	5.46868034833718e-07	3.26630381379065e-05	5.94436301770102
"6822"	"FNDC3A"	-1.08021865217391	3.26482229761905	-5.1619307996585	1.61053507560261e-06	7.34858190725438e-05	4.91800084954013
"13876"	"LGALSL"	-1.07872960869565	3.07178375	-5.28637889718517	9.69733878675813e-07	5.00262537376353e-05	5.39976756758867
"4532"	"CDHR5"	-1.077342	4.10766322619048	-7.27960642455926	1.63715581913637e-10	6.72087051554475e-08	13.6978856322639
"17765"	"ARL14"	-1.07689543478261	2.2814839047619	-6.13877595668759	2.63875499866017e-08	3.44895928008735e-06	8.83461918643527
"25924"	"SLC44A1"	-1.07593060869565	3.76020983333333	-5.46861321508337	4.57000361282694e-07	2.86455688823799e-05	6.11516515348241
"25047"	"MIR1205"	1.07550356521739	3.69511033333333	4.45237515219255	2.59271069152258e-05	0.000468794904006257	2.29099670867106
"27989"	"MIR4521"	-1.07431673913043	2.15881844047619	-3.9191952677254	0.000180418353167116	0.00172643153728305	0.474311781535068
"23602"	"HSPB1"	-1.07373439130435	4.44136911904762	-6.2862509274287	1.38711736791785e-08	2.16204865896799e-06	9.44910512556962
"8166"	"ERH"	-1.0706817826087	3.46727020238095	-5.05074861372736	2.52213845196884e-06	0.000101257258208727	4.49250607163842
"2035"	"SF3B4"	-1.07041569565217	4.42385121428571	-4.97747782733826	3.38107713978036e-06	0.000123185319241473	4.21473678787929
"26597"	"SNORA65"	-1.07010860869565	3.82068385714286	-3.24783315112335	0.00167187563736235	0.00802105957028887	-1.58033305502062
"27251"	"F8A1"	-1.06817643478261	3.96104172619048	-3.10962879461618	0.00255732750737289	0.0109229813683174	-1.96707233587987
"5872"	"MAPKAPK5"	-1.06475826086957	3.19763378571429	-4.31403658063294	4.34630130814404e-05	0.000662907609777469	1.8054644550735
"27867"	"ZEB2"	-1.06180113043478	2.74715647619048	-4.98268904721126	3.3115501725541e-06	0.000121563920503066	4.23442169646057
"26673"	"MIR3689E"	1.06176304347826	6.70705182142857	3.85874381539824	0.000222768621875026	0.00199234029511856	0.278085539499503
"7147"	"EBPL"	-1.06127660869565	4.43503815476191	-3.87742711881279	0.000208757717494794	0.00190801542546904	0.338507854325551
"15290"	"GCSHP3"	-1.06125108695652	2.70109326190476	-5.89677833874952	7.49495057277117e-08	7.23362001140932e-06	7.83796323354894
"11718"	"RIOK3"	-1.05759908695652	3.49806148809524	-6.05666115558926	3.76658327610868e-08	4.29593089988336e-06	8.49474360651215
"19945"	"TMEM171"	-1.05755734782609	4.24833664285714	-7.93425158699077	8.1769033838121e-12	5.9773226531443e-09	16.5686000184233
"10349"	"RPL29P2"	-1.0567447826087	5.14776078571429	-4.55302473181344	1.77063832832329e-05	0.000367845958390718	2.65009133625652
"28111"	"ARL8B"	-1.05615660869565	3.12789928571429	-4.71743594111028	9.4067329205349e-06	0.000242420905777923	3.2467973759592
"19897"	"GPBP1"	-1.05587139130435	3.40396716666667	-4.59861761354641	1.48751870139688e-05	0.000327962992357147	2.81432584948196
"199"	"RPL11"	-1.05513156521739	4.56235963095238	-4.06814819180998	0.000106435879984682	0.00122214702030805	0.966606966472969
"8349"	"IGHV4-31"	-1.05353043478261	5.28000966666667	-4.83330106221893	5.98263122732354e-06	0.000177075546289724	3.67453875193932
"26707"	"EDF1"	-1.05313891304348	4.62242857142857	-5.93529268550459	6.35399045763687e-08	6.40673076959441e-06	7.99555405603654
"20842"	"SPINK1"	-1.04707913043478	3.5271021547619	-2.66435788003492	0.0092453985438108	0.0277981876786108	-3.12044253021412
"28027"	"MIR3928"	1.04625286956522	3.62459301190476	4.27494057399739	5.02135477465738e-05	0.000727061240024534	1.66998274645061
"17954"	"RAF1"	-1.04509034782609	3.63517601190476	-4.66833200166586	1.13764210546924e-05	0.000274040119405885	3.06729808355818
"4117"	"PRDX5"	-1.04498091304348	5.12722923809524	-3.42793230467764	0.000944039017337154	0.00534910771515427	-1.05705294862676
"17626"	"RAB7A"	-1.04284773913044	3.8716413452381	-4.18006532262903	7.10638128502037e-05	0.000925512490234534	1.34447636387771
"855"	"MIR92B"	1.04260343478261	4.7095748452381	4.46301102574834	2.49083892437167e-05	0.000456033179200132	2.32871432362646
"9325"	"MIR4516"	-1.04248465217391	4.75866075	-2.98141104017697	0.00375247376966731	0.0144126683740812	-2.31396318541913
"22344"	"EZR"	-1.04074413043478	4.20931507142857	-5.15314659256816	1.66890525208991e-06	7.5376919201511e-05	4.88421192639428
"21416"	"MYO6"	-1.03998713043478	2.81368263095238	-4.45683306670148	2.54953055037897e-05	0.00046299792493393	2.30679900080803
"26303"	"MIR4476"	1.0391562173913	4.6216843452381	4.06317548676029	0.000108347689645811	0.00123361079909611	0.949974083578088
"10991"	"GABARAP"	-1.03819208695652	4.48968383333333	-4.98564100399391	3.27278696192405e-06	0.000120749267821773	4.24557729412693
"16082"	"SLPI"	-1.03653947826087	5.07700675	-3.25750407558258	0.00162216093537215	0.00785531230823927	-1.55278274281313
"9435"	"UQCRC2"	-1.03625821739131	3.78494182142857	-5.15731050859657	1.64098297834013e-06	7.46173648512947e-05	4.90022502968873
"5597"	"SP1"	-1.0361	5.22914833333333	-4.8816952172557	4.94424150805857e-06	0.000156260510036133	3.85489858671346
"25867"	"FAM120A"	-1.03526234782609	3.00166786904762	-5.54756933432908	3.28782126691652e-07	2.21996588044912e-05	6.42859873198482
"2365"	"LMOD1"	-1.03504852173913	3.93906561904762	-7.25493350188038	1.83134355776698e-10	7.02344351029398e-08	13.5905243503524
"16687"	"MTMR3"	-1.03377513043478	3.19306705952381	-5.82363682963547	1.02447593492187e-07	8.94023954346341e-06	7.53981407371154
"11749"	"GALNT1"	-1.03288613043478	3.12505723809524	-4.64201165845382	1.25915688171173e-05	0.00029407568614785	2.97152974203977
"21720"	"SERPINB1"	-1.03189965217391	3.40442798809524	-4.15202826220078	7.86781099884827e-05	0.000995758085902869	1.24918581881605
"6029"	"RPS27"	-1.03032356521739	3.14726416666667	-3.0687716349432	0.00289301326371973	0.011944196188574	-2.07887091577201
"1680"	"RNU5D-1"	1.03018660869565	2.18658317857143	3.40987484065354	0.00100060033180565	0.00556332457954737	-1.11048139076337
"15677"	"TOP1"	-1.02695913043478	4.56029028571429	-3.8398227881128	0.000237870965917027	0.00208204956263771	0.217100115506472
"18513"	"TNFSF10"	-1.02635413043478	3.07578777380952	-5.77316902033703	1.26995396702549e-07	1.07290864570701e-05	7.33497347622926
"6356"	"ATP5F1B"	-1.02594826086957	4.65288416666667	-5.56646847560039	3.03775405140315e-07	2.10089049797075e-05	6.50392262514409
"14814"	"MIR4778"	1.02568604347826	3.6937195952381	4.97633013630683	3.39657972735235e-06	0.00012328780736381	4.21040295996454
"26955"	"PAGE5"	1.02554552173913	3.97641951190476	4.8472466743027	5.66338118257736e-06	0.00017141284665481	3.72641125817305
"8034"	"MIR4503"	1.0254307826087	2.16131497619048	3.7110275275517	0.000369831341173969	0.00280402273635854	-0.192442220048028
"14930"	"IGKC"	-1.02433186956522	4.9437880952381	-5.27388329357529	1.02065708563195e-06	5.18787321112861e-05	5.3511392773066
"4398"	"TAGLN"	-1.02321969565217	3.37230020238095	-5.91453289415093	6.94587420050478e-08	6.8395741662876e-06	7.91056017306312
"13072"	"MIR27A"	-1.02297926086956	3.5713988452381	-3.61189587015752	0.000516171798252685	0.00352628559282297	-0.50087833367605
"15682"	"SRSF6"	-1.02234608695652	4.75050658333333	-4.03516211353475	0.000119749224570415	0.0013121543791556	0.856526498327893
"16697"	"TUG1"	-1.02197534782609	4.9525299047619	-4.18760375176099	6.91407490058084e-05	0.000908177292146146	1.37016826475417
"10993"	"CLDN7"	-1.02044578260869	4.84551147619048	-6.41264184294669	7.96334268817899e-09	1.42303805230724e-06	9.97966343204575
"23547"	"SNORA15"	-1.01930795652174	3.37197778571429	-3.45569376741822	0.000862927978315011	0.00503667763841126	-0.974500992931582
"23553"	"SNORA15"	-1.01930795652174	3.37197778571429	-3.45569376741822	0.000862927978315011	0.00503667763841126	-0.974500992931582
"28342"	"ERVK13-1"	-1.01836404347826	3.78562595238095	-3.64768715201417	0.000457926752983655	0.00324131803570611	-0.390210240555968
"13191"	"UQCRFS1"	-1.01827365217391	3.67776642857143	-5.61333236921801	2.49550130341322e-07	1.813874725451e-05	6.69119112338582
"10327"	"ACADVL"	-1.01810882608696	4.5731674047619	-6.06583099557482	3.62013069244038e-08	4.18714084494285e-06	8.53261414287213
"13575"	"PTPRH"	-1.01691982608696	3.02771244047619	-7.60309845709846	3.74204167075295e-11	2.13861350151836e-08	15.1116791178093
"17632"	"COPG1"	-1.01534373913043	3.73130126190476	-4.91836680581099	4.27655118553323e-06	0.000142781944335323	3.99222185519384
"20892"	"CLINT1"	-1.0111017826087	3.80435223809524	-4.62539336658	1.3422744770818e-05	0.000305411976452017	2.91122481954226
"12922"	"EEF2"	-1.01050265217391	4.59525554761905	-3.70198438332043	0.000381339262573192	0.00286834912933374	-0.220826407758937
"12641"	"SNRNP70"	-1.00772965217391	5.4416583452381	-4.48311557619957	2.30875826070951e-05	0.000435555838348869	2.40015915541816
"4896"	"INTS5"	-1.00668269565217	4.58098621428571	-3.67085149709115	0.000423617957415548	0.00306762549187354	-0.318166735937294
"27983"	"MIR4516"	-1.00403426086956	4.82785003571429	-3.02138267015775	0.00333346260010085	0.0131921838975071	-2.20707040717887
"520"	"SRSF11"	-1.00240426086956	3.12862905952381	-3.82452151297014	0.000250794261887157	0.0021575856998893	0.167933843665257
"14664"	"OST4"	-1.00212482608696	5.09800096428571	-4.27081226904803	5.09827489368607e-05	0.000733416440525051	1.6557221721126
"11568"	"ST6GALNAC1"	-1.00139039130435	3.89272111904762	-7.37271674094773	1.07176880158907e-10	4.95854686665342e-08	14.1036827800059
"16611"	"IGLC1"	-1.00080330434783	4.67090841666667	-6.06612730611615	3.61549322757659e-08	4.18714084494285e-06	8.53383823148251
"22222"	"LOC102723341"	0.999899173913045	3.94499338095238	4.98069029916181	3.33805048967943e-06	0.000122228841234531	4.22687031466304
"8968"	"PPIP5K1"	-0.999844521739131	4.59665410714286	-4.03194572152777	0.000121129706920056	0.00132181488865552	0.845824742278809
"11979"	"ACAA2"	-0.99898495652174	2.71783138095238	-4.83866326741567	5.8578550805277e-06	0.000175116822597068	3.69447441222764
"8634"	"RAB11A"	-0.998704086956522	3.96294345238095	-5.39811331965799	6.12183480684904e-07	3.58952296196285e-05	5.83704852598275
"633"	"RNPC3"	-0.997118173913045	3.75881245238095	-5.68613269579995	1.83627108614169e-07	1.44263593929304e-05	6.98345677846017
"10831"	"SEPTIN9"	-0.99303695652174	5.78098330952381	-4.63227388356742	1.30723425270946e-05	0.000301023205827909	2.93617777269445
"8355"	"IGHA1"	-0.992848217391304	2.67415283333333	-5.95621076808599	5.80793765752127e-08	6.00203932352943e-06	8.08131350316929
"1735"	"CZIB"	-0.992430478260871	3.7856821547619	-6.12314534001383	2.82404606576012e-08	3.59443103400481e-06	8.76979480623032
"5119"	"MIR548L"	-0.991722130434784	3.29861235714286	-3.55464106804699	0.000624185314637691	0.00401525697765279	-0.676263772990176
"23110"	"BRD2"	-0.990414347826088	3.65282796428571	-4.62380612309764	1.35048630375936e-05	0.000306562494514595	2.90547157346684
"23764"	"CFTR"	-0.989807739130435	3.98438967857143	-4.35364906221485	3.75205766201693e-05	0.000600855941096282	1.94352386214696
"29111"	"MIR4641"	0.989578565217392	6.19113511904762	4.80018109284809	6.81268579861787e-06	0.0001958277642725	3.55167664036637
"10098"	"CNOT1"	-0.989348347826088	3.85462879761905	-3.66363803344906	0.000434030902853479	0.00311516836381934	-0.3406364455959
"25872"	"MIRLET7A1"	0.988820695652175	6.95975276190476	4.39637186692934	3.19924828969345e-05	0.000542457765559598	2.09330122490641
"16783"	"ACO2"	-0.988195043478261	3.91283120238095	-5.58424149631788	2.8196866534593e-07	1.98856996271451e-05	6.57486214593473
"4529"	"MIR210"	-0.987536260869565	4.59045629761905	-4.39658478630191	3.19670118430453e-05	0.000542457765559598	2.09404993762888
"25527"	"FBXO32"	-0.985723217391305	3.19237388095238	-5.78024543823281	1.23232776579356e-07	1.05487351015569e-05	7.36365125356195
"16609"	"MIR130B"	-0.985452130434783	4.23084725	-3.85245265223951	0.000227685438984927	0.00201896790084991	0.257785114965502
"28010"	"SNORA41"	-0.985119782608698	3.62655601190476	-3.93337060658868	0.000171666506578944	0.00167904821048875	0.520627118559552
"27944"	"MIR4296"	-0.983645347826086	5.01233965476191	-3.07894595235547	0.00280578966386165	0.0116779025178603	-2.05114008714373
"24182"	"SNORA5C"	-0.983597000000001	4.21106804761905	-2.96955032851584	0.00388587881923111	0.01477647879245	-2.34546126288279
"11780"	"SMAD4"	-0.982713434782609	3.82802407142857	-5.35121203378072	7.42946198042436e-07	4.13256733479826e-05	5.652965367269
"10859"	"MIR4730"	-0.98202252173913	2.7582755952381	-6.30807969496711	1.26064789572345e-08	1.98616779549467e-06	9.54048600460044
"658"	"MIR197"	0.976411695652176	4.13142497619048	4.22520826360454	6.02725714528849e-05	0.000822455355869493	1.49877381232769
"5387"	"MIR200C"	0.973043913043478	3.91453507142857	3.17855755971329	0.00207194018161598	0.00937309335302824	-1.7758273279498
"1414"	"CLSTN1"	-0.972425	4.16882442857143	-5.35022693813203	7.45967428051622e-07	4.14146907150869e-05	5.64910713300658
"2875"	"VCL"	-0.971822	3.59044607142857	-4.94559686937101	3.83849978611558e-06	0.000133326082088555	4.09454854036095
"18879"	"SLC4A4"	-0.970912826086957	3.124283	-6.99139483787586	6.03381262261277e-10	1.97603973608196e-07	12.4486586665017
"2648"	"ATP5F1C"	-0.968089043478262	3.73684819047619	-5.18262230701733	1.48082163869243e-06	6.94361200374353e-05	4.99770631474179
"11966"	"PIAS2"	-0.966481217391305	3.16937879761905	-5.87143770771194	8.35344550857568e-08	7.8672696763324e-06	7.73449752313739
"28972"	"CHCHD2"	-0.964321260869567	5.25130951190476	-3.58982339114371	0.000555524752481749	0.00369931002069581	-0.568733260622534
"12615"	"NOP53"	-0.964180869565218	5.0001394047619	-4.0402814547494	0.000117583081683772	0.00129757978936022	0.873571581886821
"22134"	"UBE2J1"	-0.961680608695651	4.0956914047619	-4.89274012166917	4.7331192503128e-06	0.000151934170472321	3.89619943818468
"14478"	"ITM2C"	-0.960788434782609	3.70361798809524	-7.43001738360905	8.25394259931278e-11	4.45514194337351e-08	14.3538910073282
"28919"	"FLNC"	-0.959835260869566	3.82672316666667	-5.44587318052537	5.02279685212604e-07	3.07561890438903e-05	6.02527472173821
"10997"	"ZBTB4"	-0.958720913043478	4.85070151190476	-4.14888413866955	7.95793963150245e-05	0.00100411284172901	1.23852574929187
"11693"	"CHMP1B"	-0.956317260869565	3.20595080952381	-6.11527732268125	2.92211935340313e-08	3.67365162361011e-06	8.73718670760879
"16328"	"PDE9A"	-0.956193260869565	3.10943975	-7.42389845625443	8.48755624104217e-11	4.4979418501392e-08	14.3271555039754
"13981"	"IGK"	-0.955626565217391	4.49976614285714	-5.91548520067954	6.91757086711693e-08	6.83479451063923e-06	7.91445650860451
"17248"	"GPD1L"	-0.955367695652173	3.50034736904762	-8.21818139222955	2.20640759699325e-12	2.00969256967382e-09	17.8232307079764
"9727"	"CMIP"	-0.955155260869565	3.46328705952381	-5.43376779492591	5.28150366397185e-07	3.18057824987164e-05	5.97749325456471
"19295"	"PROM1"	-0.954215782608695	2.9645518452381	-4.1909244833211	6.83096152571342e-05	0.000899692885630226	1.38149520895582
"260"	"PHACTR4"	-0.954129782608696	3.0491118452381	-5.52321598524433	3.64005662452326e-07	2.4003785166285e-05	6.33170602731748
"25717"	"ACO1"	-0.953699173913044	4.0648281547619	-5.58638006299664	2.79450737478578e-07	1.98178847817229e-05	6.58340480319216
"8891"	"LPCAT4"	-0.953410826086956	3.8963768452381	-6.11512119130115	2.92409914117249e-08	3.67365162361011e-06	8.73653979331121
"6164"	"KRAS"	-0.953330739130436	5.30942835714286	-6.12595324952993	2.78983880713986e-08	3.56707298428894e-06	8.78143555313041
"240"	"SFN"	-0.950941347826086	4.35324647619048	-5.77501538777016	1.26002892919078e-07	1.06995159584853e-05	7.34245463329518
"708"	"ATP1A1"	-0.950537608695653	3.63456451190476	-4.55007857027582	1.79062968001422e-05	0.000370941601161154	2.639511984277
"24389"	"RASA4"	0.949887347826086	2.53949404761905	3.41169970651908	0.000994742458411916	0.00553950294905085	-1.10509158909826
"1810"	"LOC105378798"	0.949202869565217	2.65658597619048	4.92400583105813	4.18200808395421e-06	0.000139999100778631	4.01338752345957
"8666"	"NEO1"	-0.949023347826087	2.60524008333333	-7.35061452946547	1.18526410468263e-10	5.16575661263525e-08	14.0072669947159
"2129"	"MUC1"	-0.948435826086957	4.01213248809524	-3.98872362184058	0.000141227813747188	0.00147013110260332	0.702568309932798
"12473"	"C19orf33"	-0.948161782608697	4.13959872619048	-5.80321204214086	1.11761555270339e-07	9.66621380256547e-06	7.4568250821946
"2799"	"TIMM23B"	-0.947902130434784	3.04214130952381	-3.25146955646701	0.00165301713745276	0.00796068669684964	-1.56998115213293
"5657"	"MYL6"	-0.944621478260869	5.06750821428571	-6.0263974349079	4.29266120584497e-08	4.75734586185412e-06	8.36990956163196
"10615"	"GRN"	-0.940281	4.4424249047619	-4.20697479365415	6.44262292321912e-05	0.000862973944591303	1.43632398298853
"13129"	"LOC729966"	-0.940211086956522	4.17113102380952	-6.31203228244366	1.238998991265e-08	1.96266867382614e-06	9.55704396905676
"10910"	"PITPNA"	-0.939251260869566	4.03328239285714	-5.08004702455093	2.24195601735515e-06	9.30858860938043e-05	4.60416894550856
"17662"	"MIR4788"	0.938793391304347	4.41228810714286	6.17247849521711	2.27910926992904e-08	3.04142857249926e-06	8.97459477773532
"3283"	"ABI1"	-0.938756086956522	4.40020520238095	-3.95710475636996	0.000157915716794501	0.00158334000598876	0.59842861711889
"12242"	"JUNB"	-0.938017130434782	4.53913395238095	-4.19786538134752	6.66033633915062e-05	0.000882764444850858	1.40518915315305
"11549"	"H3-3B"	-0.93731808695652	4.76133446428571	-2.68763923737335	0.00867303852530169	0.0265010015616908	-3.06378048039527
"5919"	"MLEC"	-0.936005652173913	3.95409164285714	-3.63926678199946	0.000471039928805083	0.00330664702157038	-0.416317172365547
"186"	"CDC42"	-0.935530434782608	5.02041360714286	-4.5981187578402	1.49036445612067e-05	0.000328094054399919	2.81252366287875
"6544"	"CORO1C"	-0.935264782608696	3.36907979761905	-6.04937478637205	3.88711011743485e-08	4.35759994587976e-06	8.46466684737967
"8400"	"SNHG14"	-0.935166608695653	3.38888452380952	-3.46904219939821	0.000826312547930411	0.00489224697024735	-0.934631287974868
"19473"	"HSD17B11"	-0.934738565217393	2.89417805952381	-5.69862618538064	1.74183280674964e-07	1.39093700872142e-05	7.0337759493529
"14555"	"GAL3ST2"	-0.934020565217391	4.31315194047619	-4.83811066586328	5.87059580145678e-06	0.000175317885066661	3.69241938071846
"14754"	"CALM2"	-0.933515130434782	3.85278496428571	-4.69408515366814	1.02981097320304e-05	0.000256546157572213	3.16130447304599
"22555"	"BRD2"	-0.933500434782609	3.65982636904762	-4.70318995189835	9.94119125473571e-06	0.000251088302861163	3.19461052583337
"28041"	"MIR4279"	0.933148521739131	4.83123244047619	3.90781861527962	0.000187749535546995	0.00177442792236974	0.437223247290007
"1466"	"PADI2"	-0.932944173913044	3.39599579761905	-6.73891885368237	1.87294267080801e-09	5.12645859261046e-07	11.3642991741242
"16369"	"DIP2A-IT1"	-0.932630782608695	2.66696208333333	-4.31522937740927	4.32714941212325e-05	0.000661014070991562	1.80961011771717
"1959"	"BCL2L15"	-0.931936260869566	2.48687246428571	-6.49983509297887	5.4198198535257e-09	1.05935748778294e-06	10.3476569832439
"23884"	"IL23A"	-0.931397782608696	2.38967495238095	-7.18889106986255	2.47121681363564e-10	9.23443031628692e-08	13.3035150635137
"8942"	"ZNF106"	-0.931006130434783	2.74594564285714	-5.16912237017195	1.56423872879586e-06	7.23311610768512e-05	4.94568521271767
"11760"	"PIK3C3"	-0.930716173913043	2.65326222619048	-5.32581088521511	8.24820075196538e-07	4.4520427281025e-05	5.5535875325755
"3255"	"RSU1"	-0.930101652173913	4.60818655952381	-4.25974155466369	5.31020071969561e-05	0.00075024925049427	1.61752327820055
"7852"	"MIR412"	0.928809869565217	4.60565252380952	4.26877738496258	5.13660657814373e-05	0.000736432227905338	1.64869619976168
"1471"	"MIR1290"	-0.928805826086955	3.77838701190476	-4.17114225075477	7.34066877657884e-05	0.000950082028556587	1.31410411929811
"23249"	"BRD2"	-0.928506956521739	3.64575354761905	-4.62439503379918	1.34743381670014e-05	0.000306107977048784	2.90760605066617
"3082"	"NHLRC2"	-0.927348347826086	3.373741	-4.73249491215634	8.87216353812506e-06	0.000232133707940513	3.30206003075729
"11295"	"STAT3"	-0.927184695652173	4.08396742857143	-4.68589119814785	1.0629947388134e-05	0.000261309607658703	3.13136196712876
"5569"	"METTL7A"	-0.923169739130435	2.1874145952381	-6.68502661500287	2.38197559133448e-09	6.03716891831532e-07	11.1342145047304
"12721"	"MIR1323"	0.922167652173914	4.27386542857143	3.46131352034173	0.000847329875402979	0.00498026293171418	-0.957729596528686
"23529"	"SNORA15"	0.921986086956521	1.95759652380952	3.34849546818326	0.00121765355597429	0.00639707069141718	-1.2905002460383
